Name
A. K. Hangal
Aadhi
Zeishan Quadri
Zubeen Garg
Zulfi Syed
Dada Kondke
Dalip Tahil
Danny Denzongpa
Dara Singh
Darshan
Darsheel Safary
Dattatreya
David
Deepak Dobriyal
Deepak Tijori
Dev (Bengali actor)
Dev (Tamil actor)
Dev Anand
Dev Gill
Devan
Devaraj
Deven Verma
Dharmavarapu Subramanyam
Dharmendra
Dhanush
Dheerendra Gopal
Dhruva Sarja
Diganta Hazarika
Diganth
Dinesh
Dingri Nagaraj
Dino Morea
Dileep
Diljit Dosanjh
Dilip Kumar
Dilip Prabhavalkar
Dinesh Lal Yadav
Divyang Thakkar
Divyendu Sharma
Doddanna
Dulquer Salmaan
Duniya Vijay
Dwarakish
Emraan Hashmi
Erick Avari
Fahadh Faasil
Faisal Khan
Fardeen Khan
Farhan Akhtar
Farooq Sheikh
Faruk Kabir
Fawad Khan
Feroz Khan
Fish Venkat
G. K. Govinda Rao
G. V. Iyer
Gajendra Chauhan
Ganesh
Ganesh Venkatraman
Gangadhar
Gaurav Chanana
Gautham Karthik
Gautham Vasudev Menon
Gavie Chahal
Gemini Ganesan
Gippy Grewal
Gireesh Sahedev
Giri Babu
Girish Karnad
Girish Kumar Taurani
Gufi Paintal
Gurmeet Choudhary
Gopal Datt
Goundamani
Govinda
Gubbi Veeranna
Gulshan Devaiah
Gulshan Grover
Gummadi
Gurdas Maan
Guru Dutt
Gurukiran
Guruprasad
Gopichand Lagadapati
Hamsavardhan
Harbhajan Mann
Hardy Sandhu
Harikrishna Nandamuri
Harish Kumar
Harish Raj
Harsh Mayar
Harshad Chopda
Harshvardhan Kapoor
Harshvardhan Rane
Harisree Ashokan
Harman Baweja
Himansh Kohli
Hiran Chatterjee
Hiten Paintal
Hiten Tejwani
Hrithik Roshan
Himesh Reshammiya
Honnappa Bhagavathar
Honnavalli Krishna
Hunsur Krishnamurthy
I. S. Johar
Iftekar
Imaad Shah
Imran Abbas Naqvi
Imran Hasnee
Imran Khan
Inder Kumar
Indrajith Sukumaran
Indrans
Inderpal Singh
Innocent Vincent
Irrfan Khan
Inaamulhaq
Ishaan Khattar
Ivan Rodriguez
J. P. Chandrababu
J. V. Somayajulu
Jaaved Jaffrey
Jackie Shroff
Jackky Bhagnani
Jagadish
Jagapati Babu
Jagathy Sreekumar
Jagdeep
Jagdish Raj
Jaggesh
Jai
Jaideep Ahlawat
Jaishankar
Jai Akash
Jai Jagadish
Jameel Khan
Jaspal Bhatti
Jatin Bora
Javed Sheikh
Jaya Prakash Reddy
Jayadev Mohan
Jayam Ravi
Jayan
